from,to,share
BPP Coal Mine M3983 Operating nan,E100000131342,100.0
BRA Coal Mine M3984 Operating nan,E100000131423,100.0
BRASU Coal Mine M3985 Operating nan,E100000131350,100.0
BRCM Coal Mine M3986 Operating nan,E100000131431,100.0
BSI Coal Mine M3987 Operating nan,E100000131343,100.0
BSPC Coal Mine M3988 Operating nan,E100000131383,100.0
BSS Coal Mine M3989 Operating nan,E100000131369,100.0
BTP Coal Mine M3990 Operating nan,E100000131326,100.0
BTU Coal Mine M3991 Operating nan,E100000131411,100.0
BU Coal Mine M3992 Operating nan,E100000131417,100.0
Buana Bara Ekapratama Coal Mine M3993 Operating nan,E100000131421,100.0
Buana Karsatama Coal Mine M3994 Operating nan,E100000131422,100.0
BUK Coal Mine M3995 Operating nan,E100000131380,100.0
Bukit Telunjuk Coal Mine M3996 Operating nan,E100000131433,100.0
Bumi Enggang Khatulistiwa Coal Mine M3998 Operating nan,E100000131438,100.0
Bumi Petangis Coal Mine M4000 Operating nan,E100000131443,100.0
Bunda Kandung Coal Mine M4001 Operating nan,E100000131445,100.0
BUP Coal Mine M4002 Operating nan,E100000131444,100.0
CAS Coal Mine M4003 Operating nan,E100000131461,100.0
CBP Coal Mine M4004 Operating nan,E100000131463,100.0
CBS Coal Mine M4005 Operating nan,E100000131462,100.0
CDE Coal Mine M4006 Operating nan,E100000131465,100.0
CES Coal Mine M4007 Operating nan,E100000131478,100.0
CG Coal Mine M4008 Operating nan,E100000131466,100.0
Ciracap Sumber Prima Coal Mine M4009 Operating nan,E100000131489,100.0
Citra Coal Mine M4010 Operating nan,E100000131491,100.0
CJP Coal Mine M4011 Operating nan,E100000131522,100.0
CKT Coal Mine M4012 Operating nan,E100000131488,100.0
CPP Coal Mine M4013 Operating nan,E100000131486,100.0
DAS Coal Mine M4016 Operating nan,E100000131550,100.0
DBS Coal Mine M4018 Operating nan,E100000131531,100.0
DBU Coal Mine M4019 Operating nan,E100000131551,100.0
DMP Coal Mine M4022 Operating nan,E100000131534,100.0
DMS Coal Mine M4023 Operating nan,E100000131532,100.0
DPP Coal Mine M4025 Operating nan,E100000131538,100.0
DRP Coal Mine M4027 Operating nan,E100000131541,100.0
DSAS Coal Mine M4028 Operating nan,E100000131529,100.0
DTKB Coal Mine M4029 Operating nan,E100000131533,100.0
DUM Coal Mine M4030 Operating nan,E100000131549,100.0
Dutadharma Utama Coal Mine M4031 Operating nan,E100000131552,100.0
EBA Coal Mine M4033 Operating nan,E100000131581,100.0
EBJM Coal Mine M4034 Operating nan,E100000131577,100.0
EBT Coal Mine M4035 Operating nan,E100000131578,100.0
ECI Coal Mine M4036 Operating nan,E100000131582,100.0
EEM Coal Mine M4037 Operating nan,E100000131587,100.0
Elynda Jaya Coal Mine M4039 Operating nan,E100000131572,100.0
ESE Coal Mine M4040 Operating nan,E100000131575,100.0
FRI Coal Mine M4043 Operating nan,E100000131609,100.0
Gajah Mada Coal Mine M4044 Operating nan,E100001013367,100.0
GBR Coal Mine M4046 Operating nan,E100000131628,100.0
GIE Coal Mine M4049 Operating nan,E100000131631,100.0
GPM Coal Mine M4050 Operating nan,E100000131626,100.0
Gunung Limo Coal Mine M4051 Operating nan,E100000131646,100.0
Gunung Sambung Coal Mine M4052 Operating nan,E100000131647,100.0
HAA Coal Mine M4053 Operating nan,E100000131655,100.0
Hamparan Mulya Coal Mine M4054 Operating nan,E100000131656,100.0
Harindo Wahana Coal Mine M4055 Operating nan,E100000131661,100.0
HHI Coal Mine M4056 Operating nan,E100000131670,100.0
Hirzan Raya Coal Mine M4057 Operating nan,E100000131673,100.0
IBAP Coal Mine M4058 Operating nan,E100000131711,100.0
IBN Coal Mine M4059 Operating nan,E100000131709,100.0
IKJ Coal Mine M4060 Operating nan,E100000131699,100.0
IKM Coal Mine M4061 Operating nan,E100000131706,100.0
IMM Coal Mine M4062 Operating nan,E100000131698,100.0
Indra Berjaya Coal Mine M4063 Operating nan,E100000131701,100.0
Injatama Coal Mine M4064 Operating nan,E100000131705,100.0
Inti Bara Perdana Coal Mine M4065 Operating nan,E100000131710,100.0
IPC Coal Mine M4066 Operating nan,E100001013361,100.0
IRS Coal Mine M4067 Operating nan,E100000131700,100.0
JAR Coal Mine M4069 Operating nan,E100000131734,100.0
JDM Coal Mine M4070 Operating nan,E100000131737,100.0
JMS Coal Mine M4071 Operating nan,E100000131735,100.0
JP Coal Mine M4073 Operating nan,E100000131736,100.0
KAI Coal Mine M4074 Operating nan,E100000131818,100.0
Kaltim Global Coal Mine M4075 Operating nan,E100001013642,100.0
Kamalindo Sompurna Coal Mine M4076 Operating nan,E100000131764,100.0
Kartika Selabumi Coal Mine M4077 Operating nan,E100000131771,100.0
Karya Murni Coal Mine M4078 Operating nan,E100000131776,100.0
Karya Silvi Coal Mine M4079 Operating nan,E100000131779,100.0
KB Coal Mine M4080 Operating nan,E100000131760,100.0
KBM Coal Mine M4081 Operating nan,E100000131792,100.0
KBU Coal Mine M4082 Operating nan,E100000131767,100.0
KD Coal Mine M4084 Operating nan,E100000131772,100.0
Kedap Sayaaq Coal Mine M4085 Operating nan,E100000131785,100.0
KGLR Coal Mine M4087 Operating nan,E100000131773,100.0
KH Coal Mine M4088 Operating nan,E100000131774,100.0
KIM Coal Mine M4089 Operating nan,E100001010093,100.0
KJ Coal Mine M4090 Operating nan,E100000131775,100.0
KKA Coal Mine M4091 Operating nan,E100000131781,100.0
KKE Coal Mine M4092 Operating nan,E100000131822,100.0
KMB Coal Mine M4093 Operating nan,E100000131815,100.0
Koetaindo Coal Mine M4094 Operating nan,E100000131807,100.0
Komunitas Bangun Bersama Coal Mine M4095 Operating nan,E100000131809,100.0
KRA Coal Mine M4096 Operating nan,E100000131787,100.0
KUP Coal Mine M4098 Operating nan,E100000131780,100.0
La Tahzan Coal Mine M4099 Operating nan,E100000131829,100.0
Lembuswana Perkasa Coal Mine M4100 Operating nan,E100000131836,100.0
Lestari Coal Mine M4101 Operating nan,E100000131837,100.0
Limbuh Coal Mine M4102 Operating nan,E100000131841,100.0
Mada Perkasa Coal Mine M4104 Operating nan,E100000131860,100.0
Madani Citra Mandiri Coal Mine M4105 Operating nan,E100000131861,100.0
Madhucon Pasir Makmur Coal Mine M4106 Operating nan,E100000131862,100.0
Makmur Bersama Coal Mine M4107 Operating nan,E100000131872,100.0
Makmur Coal Mine M4108 Operating nan,E100000131871,100.0
Mandiri Jaya Makmur Coal Mine M4109 Operating nan,E100000131880,100.0
Mandiri Makmur Citra Tambang Coal Mine M4110 Operating nan,E100000131881,100.0
Manggala Alam Lestari Coal Mine M4111 Operating nan,E100000131883,100.0
Marlin Serantau Alam Coal Mine M4113 Operating nan,E100000131886,100.0
MEC Coal Mine M4117 Operating nan,E100000131953,100.0
Mega Multi Energi Coal Mine M4118 Operating nan,E100000131902,100.0
Megah Mulia Persada Jaya Coal Mine M4119 Operating nan,E100000131903,100.0
Megaprima Persada Coal Mine M4120 Operating nan,E100000131904,100.0
Metalindo Bumi Raya Coal Mine M4121 Operating nan,E100000131909,100.0
Mitra Anugrah Sejahtera Coal Mine M4122 Operating nan,E100000131923,100.0
MJA Coal Mine M4124 Operating nan,E100000131924,100.0
MJE Coal Mine M4125 Operating nan,E100000131950,100.0
MPK Coal Mine M4126 Operating nan,E100000131949,100.0
MSTB Coal Mine M4127 Operating nan,E100000131925,100.0
NBC Coal Mine M4128 Operating nan,E100000131995,100.0
NBL Coal Mine M4129 Operating nan,E100000131965,100.0
Nurul Hijrah Coal Mine M4130 Operating nan,E100000131993,100.0
PBB Coal Mine M4134 Operating nan,E100000132038,100.0
PBSM Coal Mine M4135 Operating nan,E100000132045,100.0
PBT Coal Mine M4136 Operating nan,E100000132081,100.0
PCMU Coal Mine M4137 Operating nan,E100000132068,100.0
Pengembangan Investasi Riau Coal Mine M4138 Operating nan,E100000132037,100.0
Perkasa Energi Coal Mine M4139 Operating nan,E100000132039,100.0
PGU Coal Mine M4141 Operating nan,E100000132020,100.0
PHI Coal Mine M4142 Operating nan,E100000132041,100.0
PI Coal Mine M4143 Operating nan,E100000132022,100.0
PIR Coal Mine M4144 Operating nan,E100000132026,100.0
PIS Coal Mine M4145 Operating nan,E100000132042,100.0
PK Coal Mine M4146 Operating nan,E100000132023,100.0
PM Coal Mine M4147 Operating nan,E100000132071,100.0
PMC Coal Mine M4148 Operating nan,E100000132083,100.0
PMM Coal Mine M4149 Operating nan,E100000132082,100.0
PMSS Coal Mine M4150 Operating nan,E100000132072,100.0
PMT Coal Mine M4151 Operating nan,E100000132046,100.0
PSPN Coal Mine M4153 Operating nan,E100000132085,100.0
PW Coal Mine M4155 Operating nan,E100000132034,100.0
Rabani Corporindo Coal Mine M4156 Operating nan,E100000132101,100.0
RDU Coal Mine M4157 Operating nan,E100000132136,100.0
Restu Ibu Coal Mine M4158 Operating nan,E100000132124,100.0
Rinjani Kartanegara Coal Mine M4159 Operating nan,E100000132132,100.0
RMB Coal Mine M4161 Operating nan,E100000132116,100.0
RPC Coal Mine Rahmat M4162 Operating nan,E100000132102,100.0
RS Coal Mine M4163 Operating nan,E100000132146,100.0
Rukun Dadi Coal Mine M4164 Operating nan,E100000132145,100.0
SAIM Coal Mine M4165 Operating nan,E100000132236,100.0
Saraba Kawa Coal Mine M4167 Operating nan,E100000132171,100.0
Sarana Usaha Coal Mine M4168 Operating nan,E100000132174,100.0
Sarolangun Bara Prima Coal Mine M4169 Operating nan,E100000132175,100.0
Sarolangun Prima Coal Mine M4170 Operating nan,E100000132176,100.0
SBA Coal Mine M4172 Operating nan,E100000132237,100.0
SBB Coal Mine M4173 Operating nan,E100000132245,100.0
SBE Coal Mine M4174 Operating nan,E100000132249,100.0
SBJ Coal Mine M4175 Operating nan,E100000132246,100.0
SBP Coal Mine M4176 Operating nan,E100000132223,100.0
SCG Coal Mine M4177 Operating nan,E100000132173,100.0
Seluma Prima Coal Mine M4179 Operating nan,E100000132185,100.0
Semoga Surya Sentosa Coal Mine M4180 Operating nan,E100000132186,100.0
Senakin Coal Mine M4181 Operating nan,E100001000863,100.0
Sentosa Prima Coal Mine M4183 Operating nan,E100000132189,100.0
SKS Coal Mine M4185 Operating nan,E100000132253,100.0
SMG Coal Mine M4186 Operating nan,E100000132179,100.0
SMS Coal Mine M4187 Operating nan,E100000132180,100.0
SPC Coal Mine M4188 Operating nan,E100000132162,100.0
SPH Coal Mine M4189 Operating nan,E100000132239,100.0
SRE Coal Mine M4190 Operating nan,E100000132240,100.0
SSDB Coal Mine M4191 Operating nan,E100000132255,100.0
SSDK Coal Mine M4192 Operating nan,E100000132254,100.0
SSP Coal Mine M4193 Operating nan,E100000132168,100.0
STU Coal Mine M4194 Operating nan,E100000132181,100.0
Suraindo Bara Coal Mine M4195 Operating nan,E100000132250,100.0
Surya Anugrah Sejahtera Coal Mine M4196 Operating nan,E100000132251,100.0
Surya Global Makmur Coal Mine M4197 Operating nan,E100000132252,100.0
Tamarona Mas International Coal Mine M4198 Operating nan,E100000132271,100.0
Tambang Bukit Tambi Coal Mine M4199 Operating nan,E100000132272,100.0
TBB Coal Mine M4200 Operating nan,E100000132290,100.0
Tebo Agung International Coal Mine M4201 Operating nan,E100000132278,100.0
Tebo Batubara Investama Coal Mine M4202 Operating nan,E100000132279,100.0
Tebo Prima Coal Mine M4203 Operating nan,E100000132280,100.0
TER Coal Mine M4204 Operating nan,E100000132283,100.0
TES Coal Mine M4205 Operating nan,E100000132302,100.0
Tigadaya Minergy Coal Mine M4206 Operating nan,E100000132294,100.0
TMJ Coal Mine M4208 Operating nan,E100000132313,100.0
TMP Coal Mine M4209 Operating nan,E100000132303,100.0
TMR Coal Mine M4210 Operating nan,E100000132276,100.0
TMU Coal Mine M4211 Operating nan,E100000132308,100.0
TSB Coal Mine M4212 Operating nan,E100000132293,100.0
Tubindo Coal Mine M4214 Operating nan,E100000132312,100.0
TUL Coal Mine M4215 Operating nan,E100000132314,100.0
TUTB Coal Mine M4216 Operating nan,E100000132298,100.0
UBJ Coal Mine M4217 Operating nan,E100000132326,100.0
UKB Coal Mine M4218 Proposed nan,E100001013815,100.0
UMP Coal Mine M4220 Operating nan,E100000132323,100.0
UN Coal Mine M4221 Operating nan,E100000132321,100.0
VDTM Coal Mine M4222 Operating nan,E100000132334,100.0
WBS Coal Mine M4223 Operating nan,E100000132360,100.0
Winner Prima Sekata Coal Mine M4224 Operating nan,E100000132359,100.0
WTB Coal Mine M4225 Operating nan,E100000132343,100.0
Yastra Energy Coal Mine M4227 Operating nan,E100000132373,100.0
YNH Coal Mine M4228 Operating nan,E100000132378,100.0
Karazhyra Coal Mine M4229 Operating nan,E100001010314,100.0
Kumyskuduk Coal Mine M4230 Operating nan,E100000132178,100.0
Shubarkol Premium Coal Mine M4231 Operating nan,E100000132201,100.0
Shubarkol Premium Coal Mine M4231 Proposed nan,E100000132201,100.0
Shubarkol Zapadny Coal Mine Shubarkol Komir M4232 Operating nan,E100001010050,100.0
Shubarkol Zapadny Coal Mine Shubarkol Komir M4232 Proposed nan,E100001010050,100.0
Deokcheon Coal Mining Complex Dukcheo M4237 Operating nan,E100001013282,100.0
Gangdong Coal Mining Complex M4238 Operating nan,E100001013326,100.0
Hamnam Coal Mining Complex M4239 Operating nan,E100001013346,100.0
"Ryongdeung Coal Mine Yongdeung, Kujang, Gujang M4240 Operating nan",E100001013339,100.0
Oslomej Coal Mine M4241 Operating nan,E100000131561,100.0
Berezovskaya Coal Mine M4243 Operating nan,E100000132192,100.0
Boshnyakovsky Coal Mine M4244 Operating nan,E100001010714,100.0
Bungursky-Severny Coal Mine M4245 Operating nan,E100000131447,100.0
Cheremnova Coal Mine M4246 Operating nan,E100001010751,100.0
Dalnyaya Coal Mine Donskoy Anthracyt M4247 Operating nan,E100001010752,100.0
Dalnyaya Coal Mine Mine 410 M4247 Proposed nan,E100001010752,100.0
Denisovsky Surface Coal Mine M4249 Operating nan,E100001010380,100.0
Denisovsky Vostochny Coal Mine Denisovsky East M4250 Operating nan,E100001010380,100.0
"Gornyak-1 Coal Mine Shebuninsky-Severny, Lopatinsky M4252 Operating nan",E100000131636,100.0
Inskoy Coal Mine M4253 Operating nan,E100001010766,100.0
Kansky Coal Mine M4254 Operating nan,E100001000835,100.0
Korchakolsky Coal Mine Korchakol M4258 Operating nan,E100000131824,100.0
Korchakolsky Coal Mine Korchakol M4258 Proposed nan,E100000131824,100.0
Kutinsky Coal Mine Priargunsky M4260 Operating nan,E100001010789,100.0
Kutinsky Coal Mine Priargunsky M4260 Proposed nan,E100001010789,100.0
Kuznetsky Yuzhny Coal Mine Chuazassky M4262 Operating nan,E100001010791,100.0
Kyrgaisky-Sredniy Coal Mine M4264 Operating nan,E100000132119,100.0
Lokuchakitsky Coal Mine M4265 Proposed nan,E100000131546,100.0
Lokuchakitsky Coal Mine M4265 Operating nan,E100000131546,100.0
Luchegorsky Coal Mine Bikinsky M4267 Operating nan,E100001010249,100.0
Luchegorsky Coal Mine Bikinsky M4267 Proposed nan,E100001010249,100.0
Munaysky Coal Mine M4269 Operating nan,E100001010794,100.0
Oktyabrinsky Coal Mine M4271 Operating nan,E100001010800,100.0
Olzherassky Coal Mine M4273 Operating nan,E100001010638,100.0
Palanskoye Coal Mine Palana-Ugol M4276 Operating nan,E100000132025,100.0
Razrez Raspadsky Koksovy Mine Raspadsky Koksovy open pit M4278 Operating nan,E100001010074,100.0
Sherlovskaya -Naklonnaya Coal Mine M4279 Operating nan,E100000131547,100.0
Stepanovsky Coal Mine M4281 Operating nan,E100001010668,100.0
Stepanovsky Coal Mine M4281 Proposed nan,E100001010668,100.0
Syllakhsky Coal Mine M4282 Operating nan,E100000131269,100.0
"Taibinsky Coal Mine Aktashky 1, Altashsky 2 M4283 Operating nan",E100000131713,100.0
Tailepsky Coal Mine M4284 Operating nan,E100000132265,100.0
TalTEK Section Coal Mine M4285 Operating nan,E100001010653,100.0
Ureisky Coal Mine M4287 Operating nan,E100001010836,100.0
Ureisky Coal Mine M4287 Proposed nan,E100001010836,100.0
Zadubrovsky Novy Coal Mine M4290 Operating nan,E100000132381,100.0
Zagustaisky Coal Mine M4291 Operating nan,E100000132339,100.0
Zarechnaya Coal Mine M4292 Operating nan,E100000132205,100.0
Ziryansky Coal Mine M4293 Operating nan,E100000132385,100.0
Bogovina Coal Mine M4295 Operating nan,E100000132118,100.0
Ibarski Rudnici Coal Mine M4296 Operating nan,E100000132118,100.0
Jasenovac Coal Mine M4297 Operating nan,E100000132118,100.0
Lubnica Coal Mine M4298 Operating nan,E100000132118,100.0
Poljana Coal Mine M4299 Proposed nan,E100000132118,100.0
Rembas Coal Mine M4300 Operating nan,E100000132118,100.0
Stavalj Coal Mine M4301 Operating nan,E100000132118,100.0
Vrska Cuka Coal Mine M4303 Operating nan,E100000132118,100.0
Arnot Coal Mine Arnot OpCo M4305 Operating nan,E100000132165,100.0
Arnot South M4306 Proposed nan,E100000132284,100.0
Dama Coal Mine Da-ma Colliery M4308 Operating nan,E100000132289,100.0
Ikoti Coal Mine M4310 Operating nan,E100000131239,100.0
"Kangra Coal Mine Twyfelhoek, Kusipongo project M4312 Operating nan",E100001000604,100.0
Lefa Coal Mine M4313 Proposed nan,E100000131590,100.0
Modderfontein Colliery M4314 Proposed nan,E100000132364,100.0
Nkomati Anthracite Mine Madadeni Extensio M4315 Operating nan,E100001013517,100.0
Ukufisa Colliery M4317 Operating nan,E100001010312,100.0
Vaalbank Coal Mine M4319 Operating nan,E100000132080,100.0
Wildebeestfontein Colliery M4321 Proposed nan,E100000132004,100.0
Woestalleen Colliery M4322 Operating nan,E100000131502,100.0
"Zululand Anthracite Colliery ZAC, Ngwabe, Deep E, Outcrop, Mngeni M4323 Operating nan",E100001000604,100.0
Ziddi Coal Mine Kazhor M4324 Operating nan,E100001010983,100.0
River View Henderson Portal 1 M4325 Proposed nan,E100001010281,100.0
Mine at Binh Minh Binh Minh Mine M4326 Operating nan,E100001013158,100.0
Mine at Khoai Chau II Khoai Chau II Mine M4327 Operating nan,E100001013393,100.0
Wahana Rimba Lestari Coal Mine M4336 Proposed nan,E100001010084,54.29
BBP Coal Mine M4341 Operating nan,E100000131354,100.0
Istoksky Coal Mine M4343 Proposed nan,E100001010867,100.0
"Malinovsky Coal Mine Kichiysky, участок Кичийский M4344 Proposed nan",E100001012791,100.0
Iretsky Coal Mine M4345 Operating nan,E100001013710,100.0
Nalymakitsky Coal Mine M4346 Operating nan,E100001012710,100.0
"Chernokaltansky 6,8,9 Coal Mine M4347 Operating nan",E100001012752,100.0
Bogatyr Coal Mine (Russia) M4348 Proposed nan,E100001010654,100.0
"Delići, Peljave-Tobut, and Baljak Coal Mines Comsar Energy, Ugljevik Iztok-2 M4350 Proposed nan",E100001013247,100.0
Broadlea North Mine M4351 Operating nan,E100001010416,100.0
Centurion Mine North Goonyella Mine M4352 Proposed nan,E100001000402,100.0
"Hard Rock Coal Mine Fingal Tier Coal Project, Valley Mines M4353 Proposed nan",E100001010921,100.0
"Integra Underground Mine IUG, Glennies Creek Colliery M4354 Operating nan",E100001013342,100.0
Ravensworth East Coal Mine Mt Owen Complex M4355 Operating nan,E100001000811,100.0
Wilkie Creek Coal Mine M4356 Operating nan,E100001013508,100.0
Candiota Coal Mine M4357 Operating nan,E100001013245,100.0
Fontanella Coal Mine Circiuma Mine M4358 Operating nan,E100000120207,100.0
Verdinho Coal Mine M4359 Operating nan,E100001013224,100.0
Mine 14 Underground Coal Mine Summit 14 Mine M4361 Proposed nan,E100000000121,100.0
Panorama Coal Mine Panorama North Project M4362 Proposed nan,E100001013070,100.0
Lakkia Mine M4422 Operating nan,E100000000476,100.0
Ormosszén Coal Mine M4424 Operating nan,E100001013544,100.0
Amalgamated Inder Kamptee Coal Mine M4425 Operating nan,E100001000801,100.0
"Amalgamated LSMK UG & OC Mine Amalgamated Lakhimata, Shampur B, Mandman and Kapasara UG & OC M4426 Operating nan",E100001000804,100.0
ASP Coal Mine Cluster 10 Amalgamated Sudamdih - Patherdih (ASP) Colliery M4427 Operating nan,E100001000805,100.0
Bikram Coal Mine M4428 Proposed nan,E100000131391,100.0
Bithnok Lignite Mine M4429 Proposed nan,E100001000440,100.0
"Chora 7,9&10 Coal Mine Cluster 11 M4430 Operating nan",E100001000804,100.0
"Damoda Coal Mine Cluster 1, Damoda Colliery M4431 Operating nan",E100001000805,100.0
Dhuptala Coal Mine M4432 Operating nan,E100001000801,100.0
Gangaramchak & Gangaramchak-Bhadulia Coal Mine M4433 Operating nan,E100001000512,100.0
Gare Palma III Coal Mine Gare Palma Sector III M4434 Operating nan,E100000120231,100.0
Gare Palma IV 2 & 3 OC Mine M4435 Operating nan,E100001000806,100.0
Gare Palma IV 5 UG Coal Mine M4436 Operating nan,E100000120560,100.0
Gare Palma IV 6 Coal Mine M4437 Operating nan,E100001000439,100.0
Goleti Opencast Mine M4438 Proposed nan,E100001000809,100.0
Haripur Group of Mines Cluster 11 M4439 Operating nan,E100001000804,100.0
Jawahar Khani Opencast Mine JK Opencast Mine M4440 Proposed nan,E100001000809,100.0
Jhiria UG Coal Mine JHIRIYA M4441 Operating nan,E100001000806,100.0
JVR I & II Coal Mine M4442 Operating nan,E100001000809,100.0
Kakatiya Khani Open Cast-2 Coal Mine KTK OC-2 M4443 Operating nan,E100001000809,100.0
Kakatiya Khani Opencast-3 Coal Mine KTK OC III M4444 Operating nan,E100001000809,100.0
Khottadih UG Coal Mine Khottadih CM UG M4445 Operating nan,E100001000804,100.0
Koyagudem II Coal Mine M4446 Operating nan,E100001000809,100.0
Kumardih-B UG Coal Mine M4447 Operating nan,E100001000804,100.0
Mahaveerkhani Coal Mine MVK OC Mine M4448 Proposed nan,E100001000809,100.0
Manuguru Opencast Coal Mine Manuguru OCP I M4449 Operating nan,E100001000809,100.0
Marki Barka UG Coal Mine M4451 Proposed nan,E100000131391,100.0
Marki Mangli III Coal Mine M4452 Operating nan,E100000131307,100.0
Meenakshi West Coal Mine M4453 Proposed nan,E100000120560,100.0
"Naba Jambad Project Cluster 10(Jambad UG, Jambad OC & Nabakajora UG) M4454 Operating nan",E100001000804,100.0
Nakrakonda Kumardih B OC Mine Cluster 12 M4455 Operating nan,E100001000804,100.0
North Dhadu Coal Mine M4456 Proposed nan,E100001000440,50.0
North Dhadu Coal Mine M4456 Proposed nan,E100000001926,50.0
Pachhwara Central Coal Mine M4457 Operating nan,E100000121150,100.0
Pandaveswar Dalurband  Coal Mine Cluster 12 M4458 Operating nan,E100001000804,100.0
Parasea Belbaid Coal Mine Cluster 10 M4459 Operating nan,E100001000804,100.0
Pathora East Coal Mine M4460 Proposed nan,E100001012214,100.0
Pathora West Coal Mine M4461 Proposed nan,E100001012214,100.0
Pelma Coal Mine M4462 Proposed nan,E100001013688,100.0
Prakasham Khani OC Coal Mine Amalgamation of Manuguru OC-II Expansion & Manuguru OC-IV Extensio M4463 Operating nan,E100001000809,100.0
Sherband Coal Mine M4464 Proposed nan,E100001013513,100.0
Utkal D Coal Mine M4465 Proposed nan,E100000000522,100.0
Utkal E Coal Mine M4466 Operating nan,E100000000522,100.0
Venkatesh Khani Coal mine VK Coal Mine M4467 Proposed nan,E100001000809,100.0
Bicharpur Coal Mine M4468 Operating nan,E100000000531,100.0
Andrea Multi Energy Coal Mine M4469 Operating nan,E100001013672,100.0
Anugerah Energi Coal Mine AE Coal Mine M4470 Proposed nan,E100001013583,100.0
APE Coal Mine M4471 Operating nan,E100001013586,100.0
Apira Utama Coal Mine M4472 Proposed nan,E100001013585,100.0
Bara Sejati Coal Mine M4473 Proposed nan,E100001013591,100.0
Berau Bara Energi Coal Mine M4476 Operating nan,E100001013602,100.0
Bhakti Energi Persada Coal Mine M4477 Proposed nan,E100001013153,100.0
Brian Anjat Sentosa Coal Mine M4478 Proposed nan,E100001013611,100.0
BSA Coal Mine M4479 Operating nan,E100001013610,100.0
Bukit Enim Energi Coal Mine BEE Coal Mine M4480 Proposed nan,E100001013612,100.0
CWD Coal Mine M4482 Proposed nan,E100001013615,100.0
DTSA Coal Mine M4483 Operating nan,E100001013617,100.0
EIBP Coal Mine M4484 Proposed nan,E100001013618,100.0
GGE Coal Mine M4485 Proposed nan,E100001013633,100.0
GME Coal Mine M4486 Proposed nan,E100001013623,100.0
Gorby Energy Coal Mine M4487 Proposed nan,E100001013631,100.0
GTB Coal Mine M4488 Operating nan,E100001013620,100.0
Gurimbang Coal Mine M4489 Operating nan,E100001010287,100.0
HEB Coal Mine M4490 Proposed nan,E100001013634,100.0
IBPE Coal Mine M4491 Operating nan,E100001013638,100.0
Karya Manungal Coal Mine M4492 Proposed nan,E100001013382,100.0
KEP Coal Mine M4493 Proposed nan,E100001013641,100.0
Loa Haur Coal Mine M4495 Proposed nan,E100001013644,100.0
Lumpo Coal Mine M4496 Proposed nan,E100001013646,100.0
Nirmala Coal Nusantara Coal Mine M4497 Operating nan,E100001013514,100.0
Papua Inti Energi Coal Mine M4498 Proposed nan,E100001013654,100.0
"PKN Coal Mines Ardimulyo Coal Mine,  Kelubir Coal Mine, Mangkupadi Coal Mine, Sekayan coal mine M4499 Operating nan",E100001013655,100.0
Pratama Bersama Coal Mine PB Coal Mine M4500 Operating nan,E100001013656,100.0
Prima Perkasa Abadi Coal Mine M4501 Proposed nan,E100001013657,100.0
PSA Coal Mine M4502 Operating nan,E100001013653,100.0
RTP Coal Mine M4503 Operating nan,E100001013659,100.0
SPD Coal Mine M4504 Operating nan,E100001013662,100.0
SPK Coal Mine M4505 Proposed nan,E100001013663,100.0
SSKB Coal Mine M4506 Operating nan,E100001013660,100.0
TCM Coal Mine M4508 Proposed nan,E100001013666,100.0
Trimata Benua Coal Mine M4509 Operating nan,E100001013671,100.0
Zhergalan Coal Mine M4510 Operating nan,E100001013731,100.0
Phonesack Coal Mine M4511 Operating nan,E100000121118,100.0
Kaziwiziwi Coal Mine M4512 Operating nan,E100001013384,100.0
Khuren Shand Coal Mine M4513 Operating nan,E100001013816,100.0
Mandakhnuur Coal Mine Mandakh Lake Mine M4514 Operating nan,E100001013356,100.0
Borovica Coal Mine M4515 Proposed nan,E100001013716,100.0
Glisnice Coal Mine M4516 Proposed nan,E100001013716,100.0
Potrlica-Kalušići Surface Mine M4518 Proposed nan,E100001013716,100.0
Paluzawa Coal Mine Kalew M4519 Operating nan,E100000121479,50.0
Paluzawa Coal Mine Kalew M4519 Operating nan,E100001013524,50.0
New Creek Mine M4520 Operating nan,E100001013505,100.0
Degari Collieries M4522 Operating nan,E100001013679,100.0
Lakhra Collieries M4524 Operating nan,E100001013679,100.0
Sharigh Coal Mine M4525 Operating nan,E100001013679,100.0
Sor-Range Coal Mine M4526 Operating nan,E100001013679,100.0
"Lake Sebu Coal Mine Ned, San Miguel Coal mine, South Cotabato M4527 Operating nan",E100000132388,100.0
Timișeni-Pinoasa Coal Mine Oltenia Energy Complex M4528 Proposed nan,E100000000849,100.0
Bekezela Colliery Palmietkuilen Colliery M4529 Proposed Stage 2,E100001010312,100.0
Schurvekop Coal Mine M4530 Proposed nan,E100001013485,100.0
Rukwa Coal Mine Rukwa Coal to Power Project M4531 Operating nan,E100000120378,100.0
Chervonogradska Coal Mine M4533 Operating nan,E100001011910,100.0
Ilovayskaya Coal Mine M4534 Operating nan,E100001010363,100.0
Kalinovskaya-Vostochnaya M4535 Operating nan,E100001010363,100.0
Kholodnaya Balka M4536 Operating nan,E100001010363,100.0
Novogrodovskaya No 1-3 Coal Mine M4538 Operating nan,E100001013476,100.0
Novovolynskaya No 10 Coal Miine M4539 Proposed nan,E100000001685,100.0
Novovolynskaya No 9 Coal Miine M4540 Operating nan,E100000132337,100.0
Progress Coal Mine M4542 Operating nan,E100001013799,100.0
Ternivska Coal Mine Ternovsk M4544 Operating nan,E100001010351,100.0
